Date,ASIN,Price,Name
2018/05/02 14:15:23,B01G3W3492,332.88,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/02 14:16:25,B01G3W3492,332.88,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/02 14:17:13,B01G3W3492,332.88,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/12 21:18:29,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/12 21:19:43,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/12 21:20:15,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/12 21:23:58,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/12 21:24:42,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/12 21:30:34,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/12 21:44:25,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/12 21:47:48,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/12 21:48:42,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/12 21:50:25,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/13 22:11:08,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/13 22:16:06,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/13 22:17:09,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/13 22:35:29,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/13 22:40:52,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/13 22:44:00,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/13 22:53:52,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/13 22:57:05,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/13 23:00:08,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/13 23:12:52,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/14 00:49:07,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/14 01:15:17,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/14 10:04:28,B01G3W3492,337.35,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/15 21:06:17,B01G3W3492,334.81,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
2018/05/24 21:22:28,B01G3W3492,349.95,"b'Coravin Model Two Elite Wine Preservation System, Gold'"
